Calendar Day일 2,POS Category Code,품목명,Manufacturer,Sales Amt,Sales (Bag),Sales SU,Unit Price,구분,유통사,금액,계절,할인여부,날짜
2018-05-01,MP,CNX 황사마스크 KF80대형3입, UKM Company,10800.0,2,0.0,5400.0,POS,롯데마트 온라인몰,10800,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 소형3입, UKM Company,21600.0,4,0.0,5400.0,POS,롯데마트 온라인몰,21600,봄,False,2018-05-01
2018-05-01,MP,CNX KF94방역용마스크베이직 대형1P, UKM Company,16000.0,8,0.0,2000.0,POS,롯데마트 온라인몰,16000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사용마스크플러스_대형10P, UKM Company,38700.0,3,0.0,12900.0,POS,롯데마트 온라인몰,38700,봄,False,2018-05-01
2018-05-01,MG,CNX 블랙마스크 중형3입, UKM Company,3000.0,1,1.0,3000.0,POS,롯데마트 온라인몰,3000,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일마스크 블랙 어린이용 3P, UKM Company,9000.0,3,2.0,3000.0,POS,롯데마트 온라인몰,9000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,151200.0,28,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,151200,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,194400.0,36,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,194400,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,60000.0,20,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,60000,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,198000.0,66,1.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,198000,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,228000.0,57,2.0,4000.0,POS,롯데쇼핑㈜ 롯데마트,228000,봄,False,2018-05-01
2018-05-01,MG,CNX 가습촉촉 마스크 2입, UKM Company,37000.0,37,0.0,1000.0,POS,롯데쇼핑㈜ 롯데마트,37000,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일 마스크 3입, UKM Company,252000.0,84,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,252000,봄,False,2018-05-01
2018-05-01,MG,CNX 베이비 마스크 3입, UKM Company,201000.0,67,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,201000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 KF80대형3입, UKM Company,1684800.0,312,12.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,1684800,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 소형3입, UKM Company,961200.0,178,7.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,961200,봄,False,2018-05-01
2018-05-01,MP,CNX KF94방역용마스크베이직 대형1P, UKM Company,626000.0,313,3.0,2000.0,POS,롯데쇼핑㈜ 롯데마트,626000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사용마스크플러스_대형10P, UKM Company,38700.0,3,0.0,12900.0,POS,롯데쇼핑㈜ 롯데마트,38700,봄,False,2018-05-01
2018-05-01,MG,CNX 블랙마스크 중형3입, UKM Company,240000.0,80,40.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,240000,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일마스크 블랙 어린이용 3P, UKM Company,93000.0,31,16.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,93000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크뉴디자인플러스 중형3P, UKM Company,216000.0,40,1.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,216000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 대형1P, UKM Company,8000.0,4,0.0,2000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,8000,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5400,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5400.0,1,0.0,5400.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5400,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,95990.0,32,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,95990,봄,True,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,114000.0,38,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,114000,봄,False,2018-05-01
2018-05-01,MG,CNX 황사마스크 성인용3P, UKM Company,63490.0,24,0.0,2645.0,POS,롯데쇼핑㈜롯데슈퍼사업부,63490,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,40020.0,15,0.0,2668.0,POS,롯데쇼핑㈜롯데슈퍼사업부,40020,봄,False,2018-05-01
2018-05-01,MP,CNX KF94 방역용 마스크 1입, UKM Company,5000.0,2,0.0,2500.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5000,봄,False,2018-05-01
2018-05-01,MG,CNX 가습촉촉 마스크 2입, UKM Company,30000.0,10,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,30000,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일 마스크 3입, UKM Company,78000.0,26,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,78000,봄,False,2018-05-01
2018-05-01,MG,CNX 베이비 마스크 3입, UKM Company,27000.0,9,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,27000,봄,False,2018-05-01
2018-05-01,MP,UK_CNX_황사마스크대형_1P, UKM Company,97910.0,49,2.0,1998.0,POS,롯데쇼핑㈜롯데슈퍼사업부,97910,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 KF80대형3입, UKM Company,319320.0,59,2.0,5412.0,POS,롯데쇼핑㈜롯데슈퍼사업부,319320,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 소형3입, UKM Company,302940.0,56,2.0,5410.0,POS,롯데쇼핑㈜롯데슈퍼사업부,302940,봄,True,2018-05-01
2018-05-01,MG,CNX 블랙마스크 중형3입, UKM Company,106500.0,36,18.0,2958.0,POS,롯데쇼핑㈜롯데슈퍼사업부,106500,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,22270.0,7,0.0,3181.0,POS,㈜신세계 이마트부문,22270,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,61110.0,34,0.0,1797.0,POS,㈜신세계 이마트부문,61110,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,109800.0,61,1.0,1800.0,POS,㈜신세계 이마트부문,109800,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,414112.0,182,4.0,2275.0,POS,㈜신세계 이마트부문,414112,봄,False,2018-05-01
2018-05-01,MG,CNX 가습촉촉 마스크 2입, UKM Company,3840.0,2,0.0,1920.0,POS,㈜신세계 이마트부문,3840,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일 마스크 3입, UKM Company,91800.0,51,0.0,1800.0,POS,㈜신세계 이마트부문,91800,봄,False,2018-05-01
2018-05-01,MG,CNX 베이비 마스크 3입, UKM Company,82386.0,48,0.0,1716.0,POS,㈜신세계 이마트부문,82386,봄,False,2018-05-01
2018-05-01,MP,UK_CNX_황사마스크대형_1P, UKM Company,17250.0,15,1.0,1150.0,POS,㈜신세계 이마트부문,17250,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 KF80대형3입, UKM Company,2322862.0,750,30.0,3097.0,POS,㈜신세계 이마트부문,2322862,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 소형3입, UKM Company,1324992.0,428,17.0,3096.0,POS,㈜신세계 이마트부문,1324992,봄,True,2018-05-01
2018-05-01,MP,CNX 황사마스크 KF94대형3입, UKM Company,1683271.0,527,16.0,3194.0,POS,㈜신세계 이마트부문,1683271,봄,False,2018-05-01
2018-05-01,MG,CNX 블랙마스크 중형3입, UKM Company,12390.0,7,4.0,1770.0,POS,㈜신세계 이마트부문,12390,봄,False,2018-05-01
2018-05-01,MG,CNX 베이비 마스크 3입, UKM Company,237429.0,79,0.0,3000.0,POS,홈플러스(주),237429,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,37730.0,7,0.0,5390.0,POS,홈플러스테스코(주),37730,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,26950.0,5,0.0,5390.0,POS,홈플러스테스코(주),26950,봄,False,2018-05-01
2018-05-01,MG,CNX 입체 마스크 성인용 1P, UKM Company,38630.0,48,0.0,805.0,POS,홈플러스테스코(주),38630,봄,True,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,143580.0,56,1.0,2564.0,POS,홈플러스테스코(주),143580,봄,True,2018-05-01
2018-05-01,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,147090.0,48,0.0,3064.0,POS,홈플러스테스코(주),147090,봄,False,2018-05-01
2018-05-01,MG,CNX 황사마스크 성인용3P, UKM Company,8970.0,3,0.0,2990.0,POS,홈플러스테스코(주),8970,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,357100.0,90,2.0,3968.0,POS,홈플러스테스코(주),357100,봄,True,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,153970.0,53,0.0,2905.0,POS,홈플러스테스코(주),153970,봄,False,2018-05-01
2018-05-01,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,373330.0,87,3.0,4291.0,POS,홈플러스테스코(주),373330,봄,False,2018-05-01
2018-05-01,MG,CNX 가습촉촉 마스크 2입, UKM Company,53820.0,18,0.0,2990.0,POS,홈플러스테스코(주),53820,봄,False,2018-05-01
2018-05-01,MG,CNX 스타일 마스크 3입, UKM Company,403700.0,135,0.0,2990.0,POS,홈플러스테스코(주),403700,봄,False,2018-05-01
2018-05-01,MG,CNX 베이비 마스크 3입, UKM Company,404100.0,135,0.0,2993.0,POS,홈플러스테스코(주),404100,봄,False,2018-05-01
2018-05-01,MP,UK_CNX_황사마스크대형_1P, UKM Company,374440.0,225,11.0,1664.0,POS,홈플러스테스코(주),374440,봄,False,2018-05-01
2018-05-01,MP,CNX 황사마스크 KF80대형3입, UKM Company,1604320.0,298,12.0,5384.0,POS,홈플러스테스코(주),1604320,봄,True,2018-05-01
2018-05-01,MP,CNX 황사마스크 소형3입, UKM Company,1563270.0,290,12.0,5391.0,POS,홈플러스테스코(주),1563270,봄,True,2018-05-01
2018-05-01,MP,CNX KF94방역용마스크베이직 대형1P, UKM Company,634420.0,255,3.0,2488.0,POS,홈플러스테스코(주),634420,봄,True,2018-05-01
2018-05-01,MG,CNX 블랙마스크 중형3입, UKM Company,435910.0,146,73.0,2986.0,POS,홈플러스테스코(주),435910,봄,True,2018-05-01
2018-05-01,MP,CNX 황사마스크뉴디자인플러스 중형3P, UKM Company,1374090.0,255,8.0,5389.0,POS,홈플러스테스코(주),1374090,봄,True,2018-05-01
2018-05-02,MP,CNX 황사마스크 대형1P, UKM Company,11000.0,8,0.0,1375.0,POS,(주)지에스리테일 본부,11000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,23700.0,8,0.0,2963.0,POS,(주)지에스리테일 본부,23700,봄,True,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,66000.0,22,0.0,3000.0,POS,(주)지에스리테일 본부,66000,봄,False,2018-05-02
2018-05-02,MG,CNX 황사마스크 성인용3P, UKM Company,7540.0,3,0.0,2513.0,POS,(주)지에스리테일 본부,7540,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,13200.0,4,0.0,3300.0,POS,(주)지에스리테일 본부,13200,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,20800.0,8,0.0,2600.0,POS,(주)지에스리테일 본부,20800,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,20000.0,5,0.0,4000.0,POS,(주)지에스리테일 본부,20000,봄,False,2018-05-02
2018-05-02,MG,CNX 가습촉촉 마스크 2입, UKM Company,24000.0,8,0.0,3000.0,POS,(주)지에스리테일 본부,24000,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일 마스크 3입, UKM Company,39000.0,13,0.0,3000.0,POS,(주)지에스리테일 본부,39000,봄,False,2018-05-02
2018-05-02,MP,UK_CNX_황사마스크대형_1P, UKM Company,30000.0,15,1.0,2000.0,POS,(주)지에스리테일 본부,30000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 소형3입, UKM Company,42660.0,8,0.0,5333.0,POS,(주)지에스리테일 본부,42660,봄,True,2018-05-02
2018-05-02,MP,CNX KF94방역용마스크베이직 대형1P, UKM Company,44800.0,23,0.0,1948.0,POS,(주)지에스리테일 본부,44800,봄,True,2018-05-02
2018-05-02,MG,CNX 블랙마스크 중형3입, UKM Company,59400.0,20,10.0,2970.0,POS,(주)지에스리테일 본부,59400,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,10800.0,2,0.0,5400.0,POS,롯데마트 온라인몰,10800,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,6000.0,2,0.0,3000.0,POS,롯데마트 온라인몰,6000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,12000.0,3,0.0,4000.0,POS,롯데마트 온라인몰,12000,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일 마스크 3입, UKM Company,3000.0,1,0.0,3000.0,POS,롯데마트 온라인몰,3000,봄,False,2018-05-02
2018-05-02,MG,CNX 베이비 마스크 3입, UKM Company,12000.0,4,0.0,3000.0,POS,롯데마트 온라인몰,12000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 KF80대형3입, UKM Company,32400.0,6,0.0,5400.0,POS,롯데마트 온라인몰,32400,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 소형3입, UKM Company,32400.0,6,0.0,5400.0,POS,롯데마트 온라인몰,32400,봄,False,2018-05-02
2018-05-02,MP,CNX 황사용마스크플러스_대형10P, UKM Company,64500.0,5,1.0,12900.0,POS,롯데마트 온라인몰,64500,봄,False,2018-05-02
2018-05-02,MG,CNX 블랙마스크 중형3입, UKM Company,3000.0,1,1.0,3000.0,POS,롯데마트 온라인몰,3000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,37800.0,7,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,37800,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,54000.0,10,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,54000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,54000.0,18,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,54000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,57000.0,19,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,57000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,112000.0,28,1.0,4000.0,POS,롯데쇼핑㈜ 롯데마트,112000,봄,False,2018-05-02
2018-05-02,MG,CNX 가습촉촉 마스크 2입, UKM Company,23000.0,23,0.0,1000.0,POS,롯데쇼핑㈜ 롯데마트,23000,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일 마스크 3입, UKM Company,138000.0,46,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,138000,봄,False,2018-05-02
2018-05-02,MG,CNX 베이비 마스크 3입, UKM Company,96000.0,32,0.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,96000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 KF80대형3입, UKM Company,664200.0,123,5.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,664200,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 소형3입, UKM Company,421200.0,78,3.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,421200,봄,False,2018-05-02
2018-05-02,MP,CNX KF94방역용마스크베이직 대형1P, UKM Company,180000.0,90,1.0,2000.0,POS,롯데쇼핑㈜ 롯데마트,180000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사용마스크플러스_대형10P, UKM Company,64500.0,5,1.0,12900.0,POS,롯데쇼핑㈜ 롯데마트,64500,봄,False,2018-05-02
2018-05-02,MG,CNX 블랙마스크 중형3입, UKM Company,120000.0,40,20.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,120000,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일마스크 블랙 어린이용 3P, UKM Company,30000.0,10,5.0,3000.0,POS,롯데쇼핑㈜ 롯데마트,30000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크뉴디자인플러스 중형3P, UKM Company,54000.0,10,0.0,5400.0,POS,롯데쇼핑㈜ 롯데마트,54000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,5490.0,1,0.0,5490.0,POS,롯데쇼핑㈜롯데슈퍼사업부,5490,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,24000.0,8,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,24000,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,51000.0,17,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,51000,봄,False,2018-05-02
2018-05-02,MG,CNX 황사마스크 성인용3P, UKM Company,57650.0,21,0.0,2745.0,POS,롯데쇼핑㈜롯데슈퍼사업부,57650,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 여성용3입, UKM Company,31860.0,12,0.0,2655.0,POS,롯데쇼핑㈜롯데슈퍼사업부,31860,봄,False,2018-05-02
2018-05-02,MP,CNX KF94 방역용 마스크 1입, UKM Company,2500.0,1,0.0,2500.0,POS,롯데쇼핑㈜롯데슈퍼사업부,2500,봄,False,2018-05-02
2018-05-02,MG,CNX 가습촉촉 마스크 2입, UKM Company,8400.0,3,0.0,2800.0,POS,롯데쇼핑㈜롯데슈퍼사업부,8400,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일 마스크 3입, UKM Company,29500.0,10,0.0,2950.0,POS,롯데쇼핑㈜롯데슈퍼사업부,29500,봄,False,2018-05-02
2018-05-02,MG,CNX 베이비 마스크 3입, UKM Company,27000.0,9,0.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,27000,봄,False,2018-05-02
2018-05-02,MP,UK_CNX_황사마스크대형_1P, UKM Company,31920.0,17,1.0,1878.0,POS,롯데쇼핑㈜롯데슈퍼사업부,31920,봄,True,2018-05-02
2018-05-02,MP,CNX 황사마스크 KF80대형3입, UKM Company,131760.0,26,1.0,5068.0,POS,롯데쇼핑㈜롯데슈퍼사업부,131760,봄,True,2018-05-02
2018-05-02,MP,CNX 황사마스크 소형3입, UKM Company,135270.0,25,1.0,5411.0,POS,롯데쇼핑㈜롯데슈퍼사업부,135270,봄,True,2018-05-02
2018-05-02,MG,CNX 블랙마스크 중형3입, UKM Company,18000.0,6,3.0,3000.0,POS,롯데쇼핑㈜롯데슈퍼사업부,18000,봄,False,2018-05-02
2018-05-02,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,9310.0,3,0.0,3103.0,POS,㈜신세계 이마트부문,9310,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,16200.0,9,0.0,1800.0,POS,㈜신세계 이마트부문,16200,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,43200.0,24,0.0,1800.0,POS,㈜신세계 이마트부문,43200,봄,False,2018-05-02
2018-05-02,MG,UKM 크리넥스 건강마스크 성인용 5P 6G x 5EA, UKM Company,277732.0,122,2.0,2276.0,POS,㈜신세계 이마트부문,277732,봄,False,2018-05-02
2018-05-02,MG,CNX 가습촉촉 마스크 2입, UKM Company,3840.0,2,0.0,1920.0,POS,㈜신세계 이마트부문,3840,봄,False,2018-05-02
2018-05-02,MG,CNX 스타일 마스크 3입, UKM Company,30540.0,17,0.0,1796.0,POS,㈜신세계 이마트부문,30540,봄,False,2018-05-02
2018-05-02,MG,CNX 베이비 마스크 3입, UKM Company,34200.0,20,0.0,1710.0,POS,㈜신세계 이마트부문,34200,봄,False,2018-05-02
2018-05-02,MP,UK_CNX_황사마스크대형_1P, UKM Company,2300.0,2,0.0,1150.0,POS,㈜신세계 이마트부문,2300,봄,False,2018-05-02
2017-10-13,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,18940.0,6,0.0,3157.0,POS,㈜신세계 이마트부문,18940,가을,True,2017-10-13
2017-10-13,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,35340.0,20,0.0,1767.0,POS,㈜신세계 이마트부문,35340,가을,False,2017-10-13
2017-10-13,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,7140.0,4,0.0,1785.0,POS,㈜신세계 이마트부문,7140,가을,False,2017-10-13
2017-10-13,MG,UKM 크리넥스 건강마스크 어린이용 5P 6Gx5EA, UKM Company,2320.0,1,0.0,2320.0,POS,㈜신세계 이마트부문,2320,가을,False,2017-10-13
2017-10-13,MG,UKM 크린마스크 35P, UKM Company,113440.0,16,0.0,7090.0,POS,㈜신세계 이마트부문,113440,가을,False,2017-10-13
2017-10-13,MG,CNX 가습촉촉 마스크 2입, UKM Company,1920.0,1,1.0,1920.0,POS,㈜신세계 이마트부문,1920,가을,False,2017-10-13
2017-10-13,MG,CNX 스타일 마스크 3입, UKM Company,101440.0,58,58.0,1749.0,POS,㈜신세계 이마트부문,101440,가을,True,2017-10-13
2017-10-13,MG,CNX 베이비 마스크 3입, UKM Company,38280.0,22,22.0,1740.0,POS,㈜신세계 이마트부문,38280,가을,False,2017-10-13
2017-10-13,MP,CNX 황사마스크 KF80대형3입, UKM Company,110200.0,35,1.0,3149.0,POS,㈜신세계 이마트부문,110200,가을,True,2017-10-13
2017-10-13,MP,CNX 황사마스크 소형3입, UKM Company,31400.0,10,0.0,3140.0,POS,㈜신세계 이마트부문,31400,가을,False,2017-10-13
2017-10-13,MG,CNX 블랙마스크 중형3입, UKM Company,83572.0,48,24.0,1741.0,POS,㈜신세계 이마트부문,83572,가을,False,2017-10-13
2017-10-14,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,3240.0,1,0.0,3240.0,POS,㈜신세계 이마트부문,3240,가을,False,2017-10-14
2017-10-14,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,49020.0,28,0.0,1751.0,POS,㈜신세계 이마트부문,49020,가을,True,2017-10-14
2017-10-14,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,29880.0,17,0.0,1758.0,POS,㈜신세계 이마트부문,29880,가을,True,2017-10-14
2017-10-14,MG,UKM 크린마스크 35P, UKM Company,148890.0,21,1.0,7090.0,POS,㈜신세계 이마트부문,148890,가을,False,2017-10-14
2017-10-14,MG,NB마스크 3입, UKM Company,1150.0,1,1.0,1150.0,POS,㈜신세계 이마트부문,1150,가을,False,2017-10-14
2017-10-14,MG,CNX 가습촉촉 마스크 2입, UKM Company,3840.0,2,2.0,1920.0,POS,㈜신세계 이마트부문,3840,가을,False,2017-10-14
2017-10-14,MG,CNX 스타일 마스크 3입, UKM Company,101076.0,58,58.0,1743.0,POS,㈜신세계 이마트부문,101076,가을,True,2017-10-14
2017-10-14,MG,CNX 베이비 마스크 3입, UKM Company,66224.0,38,38.0,1743.0,POS,㈜신세계 이마트부문,66224,가을,True,2017-10-14
2017-10-14,MP,CNX 황사마스크 KF80대형3입, UKM Company,116374.0,37,1.0,3145.0,POS,㈜신세계 이마트부문,116374,가을,False,2017-10-14
2017-10-14,MP,CNX 황사마스크 소형3입, UKM Company,37492.0,12,0.0,3124.0,POS,㈜신세계 이마트부문,37492,가을,False,2017-10-14
2017-10-14,MG,CNX 블랙마스크 중형3입, UKM Company,132448.0,76,38.0,1743.0,POS,㈜신세계 이마트부문,132448,가을,True,2017-10-14
2017-10-15,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,3240.0,1,0.0,3240.0,POS,㈜신세계 이마트부문,3240,가을,False,2017-10-15
2017-10-15,MP,CNX 황사마스크 뉴(KF80)소형 3P 6G x 3EA, UKM Company,19434.0,6,0.0,3239.0,POS,㈜신세계 이마트부문,19434,가을,False,2017-10-15
2017-10-15,MG,UKM 크리넥스 입체마스크 성인용 3P 6G x 3EA, UKM Company,40650.0,23,0.0,1767.0,POS,㈜신세계 이마트부문,40650,가을,False,2017-10-15
2017-10-15,MG,UKM 크리넥스 입체마스크 어린이용 3P 6Gx3EA, UKM Company,38400.0,22,0.0,1745.0,POS,㈜신세계 이마트부문,38400,가을,False,2017-10-15
2017-10-15,MG,UKM 크린마스크 35P, UKM Company,99260.0,14,0.0,7090.0,POS,㈜신세계 이마트부문,99260,가을,False,2017-10-15
2017-10-15,MG,CNX 가습촉촉 마스크 2입, UKM Company,19200.0,10,10.0,1920.0,POS,㈜신세계 이마트부문,19200,가을,False,2017-10-15
2017-10-15,MG,CNX 스타일 마스크 3입, UKM Company,120060.0,69,69.0,1740.0,POS,㈜신세계 이마트부문,120060,가을,False,2017-10-15
2017-10-15,MG,CNX 베이비 마스크 3입, UKM Company,69860.0,40,40.0,1747.0,POS,㈜신세계 이마트부문,69860,가을,True,2017-10-15
2017-10-15,MP,CNX 황사마스크 KF80대형3입, UKM Company,94294.0,30,1.0,3143.0,POS,㈜신세계 이마트부문,94294,가을,False,2017-10-15
2017-10-15,MP,CNX 황사마스크 소형3입, UKM Company,53474.0,17,1.0,3146.0,POS,㈜신세계 이마트부문,53474,가을,True,2017-10-15
2017-10-15,MG,CNX 블랙마스크 중형3입, UKM Company,169144.0,97,49.0,1744.0,POS,㈜신세계 이마트부문,169144,가을,True,2017-10-15
2017-10-16,MP,CNX 황사마스크 뉴(KF80)대형 3P 6G x 3EA, UKM Company,3240.0,1,0.0,3240.0,POS,㈜신세계 이마트부문,3240,가을,False,2017-10-16
